id_src,block_timestamp_src,event_index_src,extrinsic_index_src,phase_src,module_id_src,event_id_src,extrinsic_hash_src,finalized_src,dest_para_id,block_num_extracted,corr_id,id_dst,block_timestamp_dst,event_index_dst,extrinsic_index_dst,phase_dst,module_id_dst,event_id_dst,extrinsic_hash_dst,finalized_dst,dest_chain,source_chain,latency_s,cost,status
2196399800056,1722897996,21963998-56,21963998-2,0,xcmpallet,Sent,0x5cb5ebbba57e730e29f0cecc04142984990c1835b09b3e7933d4f10dfff8d8d9,True,1000.0,21963998,0x2e3fe517922525a4d2e50df96658c45032aa8d37eccebb25564a5ecec5ff4d94,684350300004,1722898014,6843503-4,,2,messagequeue,Processed,0x976b0afe0054ef2ab4304537b36c6e336d93c55b5b1fb740291a2545acc3c960,True,assethub,polkadot,18,181667896,Success
2196394500055,1722897672,21963945-55,21963945-2,0,xcmpallet,Sent,0x525c3ba896058c337366135b249f463e282666d9ebbdba0ffa6e037a243422b5,True,1000.0,21963945,0x4cfa0095e47594d5d4681049ee28fd19d06571b2a0691526ad4954b86cf1a625,684347600004,1722897684,6843476-4,,2,messagequeue,Processed,0x525bbc6916cccc20f0039b8a7de992cc4d9695f521d41568cf077872542f3935,True,assethub,polkadot,12,181667896,Success
2196391100066,1722897468,21963911-66,21963911-3,0,xcmpallet,Sent,0x7e73c0a227bc77124984b64e7b81cbe1f57df371baf8590d2f65e62c5e69c573,True,1000.0,21963911,0xdaec0a42cf8dda1a5bddb3cc57d00e21479c6f1df1a8f35245df503f8638c8aa,684345900004,1722897480,6843459-4,,2,messagequeue,Processed,0x8d9fc3e730663ace877e11edcf65dca1d476a67b941754391fef159a2f6e6351,True,assethub,polkadot,12,181667896,Success
2196327600056,1722893658,21963276-56,21963276-2,0,xcmpallet,Sent,0x64321a7f8e80bae6ba2f12a69e0626e97c55bc557ae2da67f8586ad03db642f6,True,1000.0,21963276,0xd2f2927b8b6d8795076803693089a4c883d92dc60e9b649818654c66c648cb1a,684314500004,1722893676,6843145-4,,2,messagequeue,Processed,0x5ba09bf1288310e981068084060f8be119e8345a1f09ce607756bbec96aa2278,True,assethub,polkadot,18,179667896,Success
2196285000051,1722891102,21962850-51,21962850-2,0,xcmpallet,Sent,0x96875d1492239da29877f8211733a5f4d3e0c224a9c3fa698e68b548af6f03e8,True,1000.0,21962850,0xca179fc0982e0e3a63929055d237fe5ca0f043a13a2025305db35f9061616113,684293200006,1722891120,6842932-6,,2,messagequeue,Processed,0xe2886e8f29d3282ca0832837832aec275b386b93151dcbc2a359555b63d52f71,True,assethub,polkadot,18,181667896,Success
2196206100065,1722886344,21962061-65,21962061-3,0,xcmpallet,Sent,0x1fd8f35b04c8f3262593771dc0675117f3249bd5c6289babea31ab310dfaaa9a,True,1000.0,21962061,0xfcdf25e7dca4a750fac70af4c26b512e608f36b39582695d589f34baf1d02ea8,684254400004,1722886368,6842544-4,,2,messagequeue,Processed,0xbed8543d565401bee81927a51dee5ab36047f7ea70064e363f615ccba64b237d,True,assethub,polkadot,24,182667896,Success
2196172200063,1722884298,21961722-63,21961722-3,0,xcmpallet,Sent,0xe5a7b8717b97a5c4a990cf56295c2d0c8d521ea2c5083c808deacb125f0f1f2f,True,1000.0,21961722,0xe1e5c0792955afd7397c51ec910b147bcf9b673a3b051cadfcda9abf6a1cca98,684237600004,1722884316,6842376-4,,2,messagequeue,Processed,0x061c99e1237cab5207a9f8f8721ee912dbf394c07226d8ebfd958ea98b865ac0,True,assethub,polkadot,18,181667896,Success
2196128600056,1722881670,21961286-56,21961286-2,0,xcmpallet,Sent,0xff928d09f4351f6647ae27189d1ebbe40b35d72d1bbee67fe42986841a01561e,True,1000.0,21961286,0x49a71622d53f0c61d98a8978846067b145e4b87bedcce7d823b9e5b3da37152d,684215900004,1722881682,6842159-4,,2,messagequeue,Processed,0x1bc5d1a8e3a5806ba6f148e9cc287f7c17165c67376d3c58c1fcc740a6f041f1,True,assethub,polkadot,12,179667896,Success
2196081700066,1722878838,21960817-66,21960817-3,0,xcmpallet,Sent,0xd9c827d52d58e8d8c5102ca4ee544331b7695e1631219a87691e779aadafac67,True,1000.0,21960817,0x33a111deb9b90f43739cf6d6d56721acb8d5e884aa354e5d24ef6bbfe21299be,684192500004,1722878850,6841925-4,,2,messagequeue,Processed,0x937859cbb6d06700d444b260835a602d26c8b0921361a308d1905849347cf35b,True,assethub,polkadot,12,180667896,Success
2196016600063,1722874920,21960166-63,21960166-3,0,xcmpallet,Sent,0xcf41a2139cf9f32bf7ba9e165dcbcaefdfd5ac09de8a0077957fef6059d4ac31,True,1000.0,21960166,0xda10ff6c0dc61b89f62fde84ffb18e46c05ac648164e87bdd7bd356fde92e3a2,684160200004,1722874932,6841602-4,,2,messagequeue,Processed,0x6290af77f75aefcaf033e44527d7b0391abc0341b40d1d07a6762330ba6ee11f,True,assethub,polkadot,12,181667896,Success
2196007900065,1722874398,21960079-65,21960079-3,0,xcmpallet,Sent,0x8506b9fd8a62c82c4fbc68e694c89fdfc531d1e39ecbe19692729531fb8fb436,True,1000.0,21960079,0xdb7f0db0645ed908d5f267f4ce62e3b9fe0160fa2f19ce330c26150b5785752f,684156000004,1722874416,6841560-4,,2,messagequeue,Processed,0xe62d6f0945d5d21cac044bdae7fd06940230d854c7d573850d707d355d2bf6b8,True,assethub,polkadot,18,181667896,Success
2195980500066,1722872754,21959805-66,21959805-3,0,xcmpallet,Sent,0xd9f4ba3f6f90dfdcc401cdf12f27e43492c5bfbbc61f9754edf63746acc00e09,True,1000.0,21959805,0xda2e54e65faafdd1d3cce49b6221fe7e5cc0ac24ac249354fa0db43d116dbafa,684142500006,1722872766,6841425-6,,2,messagequeue,Processed,0x24794e86ad55f089a877decb42ca90da2bc387cbb076cde85467223ccbd760b0,True,assethub,polkadot,12,181667896,Success
2195958500078,1722871434,21959585-78,21959585-4,0,xcmpallet,Sent,0x5354af108f4547ca1a9e796e59bd9a5df4a5ab8b09d62a51ec83de6934d51225,True,1000.0,21959585,0x8c4299f875f2c09cd9950015be5792a54bc7ccac3ff568ef4a773dc2e7aa5c12,684131600004,1722871452,6841316-4,,2,messagequeue,Processed,0x99857c7b7c20a82cbc9cb2e903f4b98af88f0bf9927b1d5bdf68fb38af2b0091,True,assethub,polkadot,18,181667896,Success
2195940400056,1722870348,21959404-56,21959404-2,0,xcmpallet,Sent,0xa37f8c18bd09573a1678e4d108ef40e28bd750a48b57884ba6fce7cd657c6ec0,True,1000.0,21959404,0xa48cb796482dd496b841188f153beabae9ccb60cae538162027d6eedb7ca8eb2,684122800003,1722870360,6841228-3,,2,messagequeue,Processed,0xf5473fbc945c10be5a6d2495bd554adb5e4b5b413ce260dc177cefac7bd42676,True,assethub,polkadot,12,181667896,Success
2195924600062,1722869400,21959246-62,21959246-3,0,xcmpallet,Sent,0x8ff32db17420165410279c6677312bffcc1d00c1dfd1fba2bb4bbd06551a21a7,True,1000.0,21959246,0x82ce33c46777102c4fafba9ede1703e030bf1314f70da7606c3fbf29be11645f,684114900004,1722869412,6841149-4,,2,messagequeue,Processed,0xd22ea8eef6ae8be4c77a9f38bbe24e6b07947c8b33080d126bed9b9ad0cef59f,True,assethub,polkadot,12,179667896,Success
2195912200072,1722868656,21959122-72,21959122-4,0,xcmpallet,Sent,0xa376bb3975300b475d2d810190f750a182e72ece39b467df15c19487579dce05,True,1000.0,21959122,0x2265b7418d570af88946eea5b86bc1d1ed1a9c942bf2da842793e02db635bcf5,684108700004,1722868668,6841087-4,,2,messagequeue,Processed,0xb8d89fb1602ec6f77f0cecf2007d5b081dd57463854648e1e0d0c4d09ffc5ed6,True,assethub,polkadot,12,179667896,Success
2195816200080,1722862878,21958162-80,21958162-4,0,xcmpallet,Sent,0x1e2018474a075d6cc314a8cf30e4e19bd46a6e5ae5535137a75dd16c5a23490d,True,1000.0,21958162,0xcc25c2d67f86358a60f62b80204d9e1164023caeaa89725ee2d5cf8c501e85fb,684061100004,1722862896,6840611-4,,2,messagequeue,Processed,0x0503873ee3abc72183b9cfc24dd7098096cdf8febea2a47d23d35880a66081e7,True,assethub,polkadot,18,180667896,Success
2195811500060,1722862596,21958115-60,21958115-2,0,xcmpallet,Sent,0xb69a2a0ff674ed6f4ee38299e5170e086b771648ba59336b2e8abf3003c41834,True,1000.0,21958115,0x06019559763d47d093554bf697457b3e2a44968e7d844fff5c7d53ab7f1258a8,684058700005,1722862608,6840587-5,,2,messagequeue,Processed,0xe59d9b5034397a636a590f232e41bfb526a0c1517091b432a612d5ce61d41481,True,assethub,polkadot,12,179667896,Success
2195804600063,1722862182,21958046-63,21958046-3,0,xcmpallet,Sent,0x80e65a1ad76a8d83e327aef9ebdbaf442a3796b968bba301e074c83e0dadc010,True,1000.0,21958046,0xaf9927c4613d4e5e83be67fde9369fdfce94af0670f963431ac11fce7e15bcb7,684055300006,1722862200,6840553-6,,2,messagequeue,Processed,0xfd285717d8aca9c8d91a5cbc061a75125c468382f03d1b039d37e5ea14a53cfe,True,assethub,polkadot,18,180667896,Success
2195800300078,1722861924,21958003-78,21958003-5,0,xcmpallet,Sent,0xa1ef7f2634a7dc292fd8f85827012314dd92b2447fb17834936b64cbb30c9d62,True,1000.0,21958003,0xb4feff7732f61cac47cb83f013bd9d3221e65e04b1842d8217c1b8a8e2641627,684053100004,1722861936,6840531-4,,2,messagequeue,Processed,0xc8c79d3deba73964ea5193856161353ee513ed11722941bdb94d64e19125775a,True,assethub,polkadot,12,182667896,Success
2195792200072,1722861438,21957922-72,21957922-4,0,xcmpallet,Sent,0x838e96a75581a70fe7a26d97a31c9485b2b36a90e8052289e0afa4fb16de9974,True,1000.0,21957922,0x3c505548a4d9c9a923e2a4836973f881ad92ee8f3660c6b928d65f63b49a485e,684049100004,1722861450,6840491-4,,2,messagequeue,Processed,0x7b8fa50f0131327752e158b670396f6bc61aeaf0f7f846484affea0417a10d77,True,assethub,polkadot,12,182667896,Success
2195789100055,1722861252,21957891-55,21957891-2,0,xcmpallet,Sent,0x45468210d369b782ea1697f70c80e74db17d069c49f4d342e9c6689c5b70d484,True,1000.0,21957891,0x2d07531379c74e29b74ff768eef6ea70724b86f465c81cf5be4f259d6fbe2227,684047600004,1722861270,6840476-4,,2,messagequeue,Processed,0x0c393827df5e40b798583ec20880148705b232a16c207d7862649140a07badd1,True,assethub,polkadot,18,181667896,Success
2195766300054,1722859884,21957663-54,21957663-2,0,xcmpallet,Sent,0x888c66fd79a3c1ed6e55ae0dc721b916183c74e2b201437897e259e10c713163,True,1000.0,21957663,0x1ac81a438ab02e25ad51867726f2041800143afc322933decbbc012bdbed6d40,684036500004,1722859896,6840365-4,,2,messagequeue,Processed,0x5b4fcb660dda30e28b4397d679b31cbbf66c290781829d19a55914dbb4136484,True,assethub,polkadot,12,181667896,Success
2195761300063,1722859578,21957613-63,21957613-2,0,xcmpallet,Sent,0xed6d8cc9ed311256849f250f35e07afb1a451885cfd9a9bf18d251a6bfda2e04,True,1000.0,21957613,0x30bfca4268e19f84c4f1a253d1a4c918bd99f4a1919551a1c5ddb729185b15f2,684034000004,1722859590,6840340-4,,2,messagequeue,Processed,0xd37966c7f6448f413287bf4632700943ca3aa6ede449333ec644f7ac3bc20d5a,True,assethub,polkadot,12,180667896,Success
2195730500059,1722857718,21957305-59,21957305-2,0,xcmpallet,Sent,0xceb0995a3b78737d19f967665f840bda11060beaedff803c44660a27ef3013ba,True,1000.0,21957305,0xcf88f955f918f78b9c725e1c42a127bb3d9445d3eff13045c82be411f18bc28f,684018900004,1722857730,6840189-4,,2,messagequeue,Processed,0x442c8acdc57ed6761a1ae39ca169fb6958f1d90195f0b6f0d6b9429b32e8b94c,True,assethub,polkadot,12,182667896,Success
2195727600070,1722857544,21957276-70,21957276-3,0,xcmpallet,Sent,0x9591b8eb983acf6dc157b7d64ed97d7e877ca5a2920d25a2362d372aa2e65529,True,1000.0,21957276,0x86da46240db10d254ba5fc22ecfcc698e1e762799fd2a15dedaee41c6a1d7898,684017600004,1722857568,6840176-4,,2,messagequeue,Processed,0xdc0ca771835892ef1ea3c41f0c8a2b9f8827d6cf5a23b029bb67bc68589d5b38,True,assethub,polkadot,24,180667896,Success
2195724700057,1722857364,21957247-57,21957247-2,0,xcmpallet,Sent,0x0772fcd6d1d298d28c19250ba66810c7630fc70ccb9c2e96b4d8af5f2877a574,True,1000.0,21957247,0x3255d701041335e962fe010c5714e3298f5be60832a2951168e20ffbc7b43893,684016100004,1722857376,6840161-4,,2,messagequeue,Processed,0xc0641e54ea571f795d368bba7427c19bf8c4ee12e56ca0cd141e72e3e7630ec6,True,assethub,polkadot,12,179667896,Success
2195721500079,1722857172,21957215-79,21957215-4,0,xcmpallet,Sent,0x8d2b99980e3a6aff5213d82574550d3a1fb86836c6ba8065728aea3ff3b16034,True,1000.0,21957215,0xa2068401c2ec0bb3180d742b212ef0aea62a78b1de751cb72e647e0de1f5d81a,684014600004,1722857190,6840146-4,,2,messagequeue,Processed,0x53ecbccdee0c2ad184ef096ffbdaae3200c2e41b8f106453f1fd00f260107d5b,True,assethub,polkadot,18,179667896,Success
2195718500055,1722856992,21957185-55,21957185-2,0,xcmpallet,Sent,0xcf615dc8663148d96ce344f66cf64bd3d55b833ee9c72581ec0d7efc924e9e0a,True,1000.0,21957185,0x30e0cc92376e1ba4fb67eb11f2b340c986d53a83494b26d1899372743cda9489,684013200004,1722857004,6840132-4,,2,messagequeue,Processed,0x86de2532a98da2a3663b9aaa95053551dcd4ed563966854470b73f12ba8aa0e4,True,assethub,polkadot,12,180667896,Success
2195685300066,1722854994,21956853-66,21956853-3,0,xcmpallet,Sent,0x352e31a0bedee703ca74e57c3ea6be0660f177a85b0acb72cdb5b9e5c9371603,True,1000.0,21956853,0xb5fb4097c90b955ad6d993150eb669e0d5dd375e2afe236734e4992ed6c1536b,683997100006,1722855018,6839971-6,,2,messagequeue,Processed,0x23f7b051004ae4b01c741a13768f2bfd8089f1da6c2901a4b4e0e2687e04651e,True,assethub,polkadot,24,209678305,Success
2195673000055,1722854256,21956730-55,21956730-2,0,xcmpallet,Sent,0xadc9156436b0aae81203592c802d63df886db92488b30a0329d91e66eff742bf,True,1000.0,21956730,0x16031f6a7db7840abea2247f1f76040692691b6ae7510c009e4804519b4d5c73,683990900004,1722854268,6839909-4,,2,messagequeue,Processed,0xd6328d937e48d20ef9c5a94a68f64fefa58c51039bd802d4ccf7ff993577001b,True,assethub,polkadot,12,182667896,Success
2195659600063,1722853446,21956596-63,21956596-3,0,xcmpallet,Sent,0x54d35cdd06e1e24e91bdb2ab32f0bf91b3ad785ff8d048d8c1b71c5791688d1c,True,1000.0,21956596,0xf0252450c847708421332dfbb074d504c15e77c188e99f5025c6eae8d8c43278,683984500004,1722853458,6839845-4,,2,messagequeue,Processed,0x44b6b5e42e6a00d5f9f49c5ec789c6014abe5fa78c144c7c1e49652b2b401bc0,True,assethub,polkadot,12,180667896,Success
2195598200098,1722849726,21955982-98,21955982-7,0,xcmpallet,Sent,0x977f7574e6e34ec7c7b7e5b42d6ad8980884af1316ebe24ea84a529bee580035,True,1000.0,21955982,0x21dd741a6cba5ddf059301751a8859aa98a8fcff2be0ceb642ec3d2593c7cfba,683954600006,1722849738,6839546-6,,2,messagequeue,Processed,0x97efcdac20fc03baeb3e73b29eacb82390ccd0a8b94fd644f49b716aa8166b18,True,assethub,polkadot,12,209678305,Success
2195563000081,1722847602,21955630-81,21955630-5,0,xcmpallet,Sent,0x538a8d5a57b5eea0bc75ff8ef65ce1d3c12f41fa8eabbd2875c5b82a2ea9eb11,True,1000.0,21955630,0xe79f60b201d54f8cc12b0d88365269cdce814f328dd611d5a1b27985cb8813ed,683937200006,1722847614,6839372-6,,2,messagequeue,Processed,0xed8d9447ab20f40713e1a8b22f7781fae09371c244ec06c898e3e781eed02365,True,assethub,polkadot,12,209678305,Success
2195556400089,1722847206,21955564-89,21955564-6,0,xcmpallet,Sent,0x23ade9209e0cce5100c40daeafefaf00464baf7b571c92a97d8074e01fba5124,True,1000.0,21955564,0xb3bc19e9770243f581fe3686b9f5a4fe7051dcf80b18ae823bb64cf3030cc838,683934000004,1722847224,6839340-4,,2,messagequeue,Processed,0x84b2a5e4f22b776871084f482af3dcde0b8dc830e80fd4539ca0d6ed2f1c75ee,True,assethub,polkadot,18,181667896,Success
2195547700072,1722846684,21955477-72,21955477-4,0,xcmpallet,Sent,0xa4c38e1e827eecded40efffff392c9656ddb027e5495485243e82db02f5b7a12,True,1000.0,21955477,0x120921704fc17faa824ecefbb6e7db16fe2b3b5647f3a53ee9896df36d3d6e26,683929600004,1722846696,6839296-4,,2,messagequeue,Processed,0x0c4711cb3c62330364234141e20d5248b0da32cd8164c71b954a62fa105221fe,True,assethub,polkadot,12,181667896,Success
2195445200060,1722840522,21954452-60,21954452-3,0,xcmpallet,Sent,0xfe7c7cf318f3bd25efc74e657637fc37a4cda935b237f5532718ef84a0473fc3,True,1000.0,21954452,0x82d5e1de49da0b59a5178e0843f5b5b602b9fcbbe6ae20ed5ccb83f23d1965d3,683879300004,1722840540,6838793-4,,2,messagequeue,Processed,0xd237c86a641e4ffb29a2f401b37c9cedde3306f9fb8db4e0823f8f9f4f99c879,True,assethub,polkadot,18,182667896,Success
2195441500064,1722840300,21954415-64,21954415-3,0,xcmpallet,Sent,0x0fc9c6dd86d486302442fe2a22fa0efcc0da21116e0962d8699e8ecd0532a2d9,True,1000.0,21954415,0x498ad31a6c92428f4a7daf8db2378cf2a95ea90c0fb2e26195425c34d5f282d7,683877400004,1722840312,6838774-4,,2,messagequeue,Processed,0x028a391a49b17e0a26235edb328ad8745db636188801b165809d5de517130d6d,True,assethub,polkadot,12,181667896,Success
2195434900055,1722839904,21954349-55,21954349-2,0,xcmpallet,Sent,0x0e0f8d6b601b3692285ed4484377f3532315467f6797357e2059781191a7011b,True,1000.0,21954349,0xa92eaad2bc3d34f63808162c35d16bbae72ce0fd388dea9c6a873e57c19b4974,683874200004,1722839922,6838742-4,,2,messagequeue,Processed,0x37de5b0d7defc6e2bf0cbfc65c5ccdc3a99bd3d1e7127bf14cd454c29c70e2aa,True,assethub,polkadot,18,182667896,Success
2195417200056,1722838842,21954172-56,21954172-2,0,xcmpallet,Sent,0x636bce817da370fd6b5a46d990bfe85dffe72692b19a32b703b79ed9c3bc84e5,True,1000.0,21954172,0xa7fdfa53da19ac6965e76cbbfc1118d5029132ed8213a5edd60ead1d7f03c179,683865400004,1722838854,6838654-4,,2,messagequeue,Processed,0x71957d525bcd0a90b2155b7e61975cad0e38b508acc103064a6d1f3f45b0118a,True,assethub,polkadot,12,183667896,Success
2195393300077,1722837408,21953933-77,21953933-3,0,xcmpallet,Sent,0xdd66513ec1597e0ab38ff04d781dde8afa5646d6c332746ba6da16676cfbbf2b,True,1000.0,21953933,0xd343f5c04b78033a297d6c88748039e970d3718ed0c3a39d123f11d0262f7036,683853700004,1722837426,6838537-4,,2,messagequeue,Processed,0x0abe497a6b29e17850879383b2a42e997472bdabca7332548b63d53532b17868,True,assethub,polkadot,18,182667896,Success
2195382100070,1722836736,21953821-70,21953821-3,0,xcmpallet,Sent,0x35f62f6acf775f38512c0088b09823a8922c1f5811b7f83800155532ef9fc5f5,True,1000.0,21953821,0xec291921cef86388799d6c3028103f4fdb8bddfd161288061640db3b4ed4571c,683848200005,1722836748,6838482-5,,2,messagequeue,Processed,0xcf574dc2cfd7dfcf761ade5017becd4af688ad56dd25faec2052d72de6d4fae0,True,assethub,polkadot,12,181667896,Success
2195351900053,1722834924,21953519-53,21953519-2,0,xcmpallet,Sent,0x3f5bb3a778e6f82e9c205f20fd9f44824b247a05312b50e66fe759c150f33a68,True,1000.0,21953519,0x37a731174b615278442639a66774a0e5aabc9e5625bf14bfcc1dfed6012ff54a,683833600004,1722834942,6838336-4,,2,messagequeue,Processed,0xbe7acf016dba6245659f43f43cf056b2a414a45ef4d8c6b04d0b61a3d041cd54,True,assethub,polkadot,18,182667896,Success
2195332100056,1722833730,21953321-56,21953321-2,0,xcmpallet,Sent,0xdcf745066b50c0ebdce493b5f53ecfedc6e91f15b3e498938b751ab6d7d29080,True,1000.0,21953321,0x0e83747a7b75a137d58ce3df584fd5595b6edd94bba4598a87d83e28301e561a,683823700004,1722833742,6838237-4,,2,messagequeue,Processed,0x36184f5728b1f3b56721d85a72593aba4fafa51f81b70b3971a09bbb51685274,True,assethub,polkadot,12,182667896,Success
2195309700056,1722832380,21953097-56,21953097-2,0,xcmpallet,Sent,0xfaccc4186eb9d6a83f8d33f4e8669da349f47d488f47fdb6c4631c06d3b045d5,True,1000.0,21953097,0x0e1b04a72171a6690d416e4ea995d97b373473d1083bde0a9d56ec115af6dc20,683812600004,1722832392,6838126-4,,2,messagequeue,Processed,0x048dbeaf3632daf026a87a9d02efc4d89990e3eb6c4f5a0dada96d83ba7b5cfe,True,assethub,polkadot,12,179667896,Success
2195282000076,1722830712,21952820-76,21952820-5,0,xcmpallet,Sent,0xd01fec0c54bcac960980439840002b7dbc77ae41eb0d5ca8e1105bffb4d2fcd6,True,1000.0,21952820,0x30e6bd7fb0d546cd9b511898272859502b2dd6b9abd754e3cc5f6efc0a4b5075,683799000006,1722830724,6837990-6,,2,messagequeue,Processed,0xf9f9b4b256ba39060027e113bc9ad8758e3ed8b163b7b0bc7a8178281311ae20,True,assethub,polkadot,12,181667896,Success
2195280000057,1722830592,21952800-57,21952800-2,0,xcmpallet,Sent,0xf767ccaa53ca9636e4535c3f6121ab85562c0b57792c217e7c843a69b5c3e69e,True,1000.0,21952800,0x5422efe40e10d8903d0e2f32027d71e7ee32b2fcc16afe1839eb603f8873ab3b,683798000004,1722830604,6837980-4,,2,messagequeue,Processed,0x6a16874a21cb0ac3a09b33aefd2a0ab1226c4037e2a82b32712f4e58a6032373,True,assethub,polkadot,12,181667896,Success
2195279600067,1722830568,21952796-67,21952796-3,0,xcmpallet,Sent,0x819a8239e7862a2985c66d5c8cab4bca1e8fdb6d632106782b48185abd46b55f,True,1000.0,21952796,0xcddd8471113c7fe5ece812b07070e73bdfb83fe4d20c6088c8fa7af5edcd72e4,683797800004,1722830580,6837978-4,,2,messagequeue,Processed,0x6176e1f6bbf8778808644f659cf6d1faadedd366ac16cfb942cd793cce807e76,True,assethub,polkadot,12,183667896,Success
2195101700056,1722819846,21951017-56,21951017-2,0,xcmpallet,Sent,0xc7f59ed74f4184528cfd6b6b11a67020694a148a9ca4bfc4d78a0e7ee181f59f,True,1000.0,21951017,0x88a18ff7f18161a93d16a6539b7589560bd44328eba7a737e9a5cef7da0cf90a,683710000005,1722819864,6837100-5,,2,messagequeue,Processed,0x32e1ff67f2e2304c6b7d6c02c1302888b6191753f098310f9ae6901c0c11eda1,True,assethub,polkadot,18,180667896,Success
2195098000123,1722819612,21950980-123,21950980-11,0,xcmpallet,Sent,0x07fe4ff265fbf066f4063c3bcc047a54b5be5ce5d39b304290250f17d3b345b1,True,1000.0,21950980,0xf8e30f6cc990f09dea9baaa7bec8247689be04720281555b470e5f9bbc1106b8,683708100004,1722819624,6837081-4,,2,messagequeue,Processed,0xf2b3f1db388acc52e16f7dcc36a8f98d294d32db8322e39fcee9a779485929f4,True,assethub,polkadot,12,182667896,Success
2194995700057,1722813444,21949957-57,21949957-2,0,xcmpallet,Sent,0x560b209f83fb7e5c324f248cd14da078d3cb90f13a900ca78c9ed0f67e1d5ec3,True,1000.0,21949957,0x07cba71676f95e7f0e1288fb6ba61156f0eeb5dde2971ca695e7795d56f5b11a,683657600004,1722813456,6836576-4,,2,messagequeue,Processed,0x6b0203b3c689dae7641ad721056976c8fc102efe763dc49869e5dfd356f3d862,True,assethub,polkadot,12,182667896,Success
2194895900055,1722807408,21948959-55,21948959-2,0,xcmpallet,Sent,0xff9d0cebf668b530a2e07fde7a334a6830e022822d55d7803e454262cec6f7f0,True,1000.0,21948959,0x1b12d3674d1d58f1604ea2b568c8f57c0caa4f8a17652fdf55fc737f1c11678b,683607900005,1722807420,6836079-5,,2,messagequeue,Processed,0x4834644d400a324f9cfce1323f5dacefe02f63891a93624c5a3207ee3e9ce9f9,True,assethub,polkadot,12,181667896,Success
2194779200057,1722800370,21947792-57,21947792-2,0,xcmpallet,Sent,0xf8d0f192bb761b00331ad644dc0b6cca26e47d0d81143775dca89c710e065bc0,True,1000.0,21947792,0x6cc1bf7b2fa19c4675605bd7b1f36b50e7b5e7f65e640d834135affd397095c1,683550100004,1722800388,6835501-4,,2,messagequeue,Processed,0xd19c196adc452be0ba2a5b8be17189e72c05f86af511519bbc86a8f0ef159ae6,True,assethub,polkadot,18,182667896,Success
2194747300063,1722798450,21947473-63,21947473-3,0,xcmpallet,Sent,0xc1fa84e34a2573e3274da269ae5434c9cf5c194450e93e8f3427dae77c8f537b,True,1000.0,21947473,0xb7f56711d23b27f450e5ad1121c8d3d8169a84cefed63616d6daede0c5b5d6dc,683534400004,1722798462,6835344-4,,2,messagequeue,Processed,0x0a6bb62145f75fc48d4d9d89a8ec26346e67505d054548435154c114e6307dfe,True,assethub,polkadot,12,181667896,Success
2194744700065,1722798294,21947447-65,21947447-3,0,xcmpallet,Sent,0x05e687a0310f1f37333b2a716b6861c9f67aaf58c7895e92389f0496bf6c2f53,True,1000.0,21947447,0xe56161769b8af79121d4084ac33fc48f326bf89c68046aa44576dab031791389,683533100004,1722798306,6835331-4,,2,messagequeue,Processed,0x9ffacb31e81b77508c0cf8067cc6772a506e0c49c372f25806287404d9676f93,True,assethub,polkadot,12,181667896,Success
